qr_marchant_name,pw_marchant_name,similarity_score
N.TOUCH,N.TOU,0.94
M.SOPHORN,M.SOPHORNNARA,0.94
Y.YOEURN,Y.YOUEN,0.95
V.YOEM,V.YOEU,0.93
K.YAN,Y.KAN,0.93
Y.HORNG,Y.HORM,0.91
C.YEM,C.YOM,0.91
H.YOU,H.YON,0.92
M.VONG,M.YONG,0.91
T.YOEM,T.YORM,0.93
Y.KIM,Y.KIT,0.92
Y.YORN,Y.YORY,0.93
V.YUN,Y.VUN,0.93
Y.RETH,Y.SARETH,0.93
K.YANG,Y.KANG,0.94
T.CHHIENG,Y.CHHIENG,0.93
Y.LEANG,Y.ENG,0.92
Y.SANG,Y.AN,0.91
C.KHENG,Y.KHENG,0.90
Y.LE,Y.LEE,0.96
T.YOU,T.YOUN,0.97
P.ROUS,P.YOUS,0.91
Y.TAN,Y.TAM,0.92
A.UM,A.SUM,0.95
S.YON,S.YOY,0.92
Z.THE,Z.TEA,0.91
S.CHOY,S.CHRUY,0.91
Y.VANNAK,Y.VANNTHA,0.93
E.BUNTHA,E.BUN,0.93
M.YAN,Y.MAN,0.93
W.PHENG,Y.PHENG,0.90
P.SEA,P.SAL,0.91
S.Y,S.YIP,0.91
A.YUNS,A.YU,0.93
V.YEM,V.YUM,0.91
E.MUY,E.YUOM,0.90
K.SUY,K.YUOS,0.90
P.Y,P.YUS,0.91
L.YU,L.YUTH,0.93
B.CHHOEUN,Y.CHHOEUN,0.93
T.ROS,T.ROSDRA,0.93
R.PHAL,R.HAP,0.90
N.NAK,N.NEAK,0.96
Y.YEAN,Y.YANN,0.92
L.KONG,L.KOURNG,0.95
C.PHOY,C.PHONG,0.91
S.BONA,S.BONNA,0.97
R.THUN,R.THOUNGREN,0.91
C.KUNTHEA,C.KUMNITH,0.91
G.SOENG,G.ONG,0.92
C.MA,C.MALIS,0.91
A.TANG,A.YANG,0.91
F.SIV,F.SIM,0.92
Y.NHOEM,Y.NHEM,0.97
Y.YOEURN,Y.THOEURN,0.91
C.ROEUN,Y.ROEUN,0.90
Y.YEAB,Y.YE,0.93
Y.HONG,Y.OHN,0.90
Y.NUTH,Y.PUTH,0.91
Y.CHEA,Y.CHOEM,0.91
Y.POV,Y.POV,1.00
A.I,A.IS,0.94
Y.NOV,Y.NOK,0.92
M.NHOEK,Y.NHOEK,0.90
L.YAN,L.YAV,0.92
C.VANG,C.GAN,0.90
M.TOR,M.KATOR,0.92
D.YEANG,D.YEAB,0.91
D.KUY,D.KUY,1.00
S.SAY,S.SIKAY,0.93
L.OENG,L.TROEUNG,0.91
B.NUON,B.NOUYEN,0.90
P.Y,P.YEL,0.91
M.YAN,M.YEN,0.91
Y.KHUN,Y.NHUK,0.96
P.HENG,P.YENG,0.91
Y.PORT,Y.PORNG,0.91
S.NETH,S.YETH,0.91
R.YI,R.YIB,0.96
Y.CHEA,Y.CHAO,0.93
C.YIN,C.YINH,0.97
C.PHALLA,Y.PHALLA,0.92
Y.RY,Y.NARY,0.91
Y.LEANG,Y.EANG,0.96
Y.SANG,Y.MANG,0.91
Y.YOEURN,Y.YOEUB,0.92
S.YOEUN,N.YOEUN,0.90
Y.VEASNA,Y.VEN,0.93
S.YOEURNG,H.YOEURNG,0.93
R.YOAN,R.YONN,0.93
P.THON,P.RITHYON,0.91
S.YOEURNG,Y.SOEURN,0.92
Y.YOEM,Y.YEIM,0.92
B.YEN,B.YON,0.91
R.BO,R.BOUY,0.93
Y.CHHUY,Y.CHHOUT,0.92
L.LONG,L.YONG,0.91
V.PRAK,V.SRAK,0.91
D.YORNG,D.YORT,0.91
Y.RETH,Y.RETH,1.00
R.HUL,R.HOL,0.91
A.MENG,A.MEN,0.97
M.YIEN,Y.MIEN,0.94
P.NEANG,Y.NEANG,0.90
Y.AING,Y.KIANG,0.92
Y.YOT,Y.YON,0.92
Y.SOKVIN,Y.SOV,0.93
A.SEREY,A.SEBIRE,0.92
Y.CHIN,Y.CHIN,1.00
Y.YIMCHHAM,Y.YIMCHHAM,1.00
C.OU,C.YOUK,0.91
D.THONG,Y.THONG,0.90
Y.LEANG,Y.LEANGSENG,0.93
C.SRENG,Y.SRENG,0.90
Y.YI,Y.I,0.93
C.YOU,C.YOURT,0.94
Y.KAK,Y.KWAK,0.96
P.HENG,H.PENG,0.94
Y.KEA,Y.TEAK,0.90
C.PAL,C.PAM,0.92
S.SE,S.SWE,0.95
V.VUNG,V.YUNG,0.91
S.UM,S.YUOM,0.91
S.UNG,S.YUONG,0.92
R.YOUS,R.YUOS,0.96
K.YUN,K.YUT,0.92
T.BUTH,T.YUTH,0.91
C.VATHANA,R.VATHANA,0.93
B.MAK,B.MAN,0.92
Z.CHEA,Z.CHHNEAS,0.93
T.RORNG,T.RONG,0.97
M.HONG,M.ZHONG,0.96
X.SONG,X.HONG,0.91
K.AOUN,K.AOUN,1.00
Z.KE,Z.EK,0.93
N.OY,N.BUOY,0.91
K.SRUN,K.SRON,0.93
S.CHANG,S.CHAMPONG,0.94
P.NEAK,P.LEAK,0.91
H.WU,H.WU,1.00
L.SOR,L.OR,0.95
E.NHEK,E.NEAK,0.92
Z.SOU,Z.SU,0.95
C.BUNTHOEUN,R.BUNTHOEURN,0.91
S.KEAR,S.KREAL,0.93
Z.SOU,Z.SUP,0.91
D.SOKHORN,D.SON,0.91
M.PROM,M.SROM,0.91
C.SARIN,N.SARIN,0.90
Z.YOUB,Z.YU,0.92
S.CHHUN,J.CHHUN,0.90
Z.LAY,Z.LAO,0.92
B.THOU,B.ZHOU,0.91
M.KOUCH,M.KUOCH,0.97
V.EM,V.REAM,0.91
S.CHEAT,O.CHEAT,0.90
R.ROEN,R.ROUNG,0.91
R.CHIEV,R.CHIV,0.97
P.TEANG,P.THEANG,0.97
C.CHHOEURNG,C.CHREOUNG,0.96
C.UK,C.DEUK,0.91
A.NAN,A.NAM,0.92
M.VONG,M.OUNG,0.91
K.BUN,K.BUNTHIN,0.91
D.REN,D.RES,0.92
N.TAING,N.TEANG,0.93
V.CHUCH,V.CHRACH,0.92
Y.VANN,Y.MANN,0.91
C.SARITH,T.SARITH,0.92
S.VEK,S.VEOK,0.97
R.CHHOUK,B.CHHOUK,0.92
P.TEANG,R.TEANG,0.90
L.OL,L.THOL,0.91
F.THAI,F.AI,0.91
C.VANG,C.AING,0.91
E.MONG,E.NG,0.91
A.MANAKRY,A.MARTAN,0.90
B.CHAN,B.CHANTHON,0.92
A.MAKIYAMA,A.MATIYA,0.92
J.ZHANG,J.PHANG,0.92
A.ROEUN,A.RON,0.94
B.THUL,B.HUL,0.96
A.SREYNICH,A.SREY,0.92
O.SAMANN,O.SAM,0.93
K.SOENG,K.SOKKONG,0.90
L.PHOUN,L.CHOUN,0.92
A.ROEUN,A.OEUN,0.96
C.CHHOEURNG,C.CHHEUY,0.90
A.MENG,A.DENG,0.91
D.SEA,D.SAU,0.91
A.MEAM,A.MAM,0.96
P.CHAN,P.CHANTHAT,0.92
A.U,A.WU,0.93
A.LES,A.LEDESMA,0.91
S.SARAVDY,S.SARAT,0.90
C.NHEM,C.THEM,0.91
A.KAO,A.KAR,0.92
S.BOREY,A.BOREY,0.90
A.OEM,A.OUM,0.91
A.,A.G,0.91
A.ETH,A.TEH,0.95
N.EB,N.BE,0.93
S.SAILA,S.SALL,0.91
K.NHANH,M.NHANH,0.90
O.BARANG,A.BORAN,0.91
V.HAY,V.PHADY,0.92
N.OR,N.PORT,0.91
P.THAY,P.THAB,0.93
L.OUK,L.THOUK,0.92
C.PO,C.POANG,0.91
S.AN,S.FAN,0.95
R.MOEUNG,T.MOEUNG,0.92
B.SEA,B.SAU,0.91
B.VUTHY,B.UTH,0.92
I.CHAN,I.CHAO,0.93
P.SAV,P.SAVUTH,0.93
S.KEAR,S.KEATH,0.91
E.NARY,E.NAOR,0.93
B.TONG,B.TOUNG,0.97
K.BE,K.BER,0.96
B.CHAN,B.CHOUA,0.91
R.BO,R.BOY,0.96
Z.LING,Z.LIAN,0.93
G.TAN,G.T,0.91
D.EM,D.BOEM,0.91
B.SUN,B.SOURNG,0.91
B.KHIN,B.PHIN,0.91
B.LAM,B.LEAM,0.96
B.KIMMO,B.KIMSUO,0.92
B.NOR,B.RON,0.95
B.SOK,B.SUO,0.91
O.KONGNOV,O.KOV,0.91
M.VONG,M.NGO,0.90
B.RATANA,B.RAHTA,0.92
S.POL,S.PLOK,0.91
C.PISETH,K.PISETH,0.92
Y.BUNRATHY,Y.BUTH,0.92
B.CHEA,B.CHHEAV,0.95
B.KONG,B.KONH,0.93
B.IM,B.TEIM,0.91
B.TITH,B.TIT,0.97
C.SENG,C.SOEUNG,0.94
B.HUOT,B.CHOT,0.91
B.KRICH,B.KRI,0.94
B.KANN,B.MANN,0.91
B.SOEM,B.POEM,0.91
C.SOPHON,B.SOPHON,0.92
B.HUOT,B.HUOTH,0.97
B.KHEAN,B.KHEK,0.91
B.CHENG,B.CHEANG,0.97
B.SEANG,B.SEUN,0.91
K.CHORK,B.CHORK,0.90
B.NUON,B.NUN,0.97
S.KHUN,S.KU,0.92
B.MAK,B.MEA,0.91
N.NGUON,N.NGOURN,0.95
B.CHHOEUN,B.CHHOET,0.93
R.VAY,R.VARY,0.97
B.HENG,B.YENG,0.91
K.BOEU,K.BOUY,0.93
U.B,U.BOV,0.91
A.SAN,A.SAK,0.92
E.LIM,E.LIM I,0.94
Y.HORNG,Y.HON,0.94
S.SAO,S.MOSA,0.90
P.KCHAO,P.KACH,0.93
V.PRINK,V.PROK,0.91
B.THAN,B.THENH,0.91
B.VICHET,B.VET,0.91
B.THAN,B.THONH,0.91
T.DOUNG,T.HOUNG,0.92
T.PRUM,T.BRUM,0.91
S.OM,S.TEOM,0.91
B.NHEM,B.NHEN,0.93
B.CHHUN,B.CHHY,0.91
B.MARY,B.MY,0.92
B.NEAK,B.NHAK,0.92
L.BUN,L.BUNHOUT,0.91
B.BENG,B.BE,0.93
B.KUN,B.KON,0.91
B.ITH,B.BITH,0.96
B.POL,B.PON,0.92
B.OR,B.ORY,0.96
B.TUOT,B.TUOT,1.00
P.MUONG,B.MUONG,0.90
O.BUNTHY,O.BUN,0.93
S.NGOUN,B.SNGOUN,0.91
P.BUN,P.BUNRA,0.94
B.TON,B.TOM,0.92
B.PHOUN,B.PHOU,0.97
B.KHOV,B.KHLOT,0.91
T.BUN,T.BOU,0.91
B.NOR,B.NORY,0.97
B.THUL,B.THOL,0.93
T.DIGITAL,A.DIGITAL,0.93
C.NEANG,C.NEANH,0.94
H.HUN,H.HEN,0.91
K.THORN,K.THOEURM,0.90
P.HENG,P.HIENG,0.97
R.SALES,R.SALAS,0.94
V.HAS,V.HAM,0.92
V.MUT,V.MIT,0.91
R.KIM,R.KARIM,0.93
C.HORT,C.HORY,0.93
S.SAN,S.SAREUN,0.93
P.SONGHENG,V.SONGHENG,0.93
K.SOENG,K.SOUENG,0.97
R.ROEN,R.RORNG,0.91
K.KUN,K.KHOURN,0.91
C.SEREYVUTH,L.SEREYVOUTH,0.91
P.SAN,P.SANGVAT,0.91
S.HEANG,S.KHLEARNG,0.92
S.THAN,S.TARN,0.92
T.KHEAN,T.KHEN,0.97
C.TEP,C.TIEP,0.96
V.PHUONG,V.POENG,0.91
C.ROEUN,L.ROEUN,0.90
V.CHUN,V.CHOUM,0.91
L.KEU,L.KEA,0.92
N.EB,N.SEAB,0.91
M.JOHN,M.JOHNNY,0.95
J.KA,J.KAY,0.96
C.EK,C.VOEK,0.91
C.MAK,C.MIK,0.91
K.PHALLIN,K.PALL,0.92
K.SOPHEAKTRA,LUK SOPHEAKTRA,0.90
N.POV,N.POM,0.92
R.MOEUNG,R.MUONG,0.94
P.ROTH,P.VOTH,0.91
B.TONG,B.TON,0.97
E.EAR,E.EAB,0.92
B.ITH,B.IT,0.96
M.NORN,M.NONN,0.93
T.SIM,T.SIV,0.92
V.CHUONG,R.CHUONG,0.92
S.PAN,S.PUN,0.91
L.ENG,L.E,0.91
H.YEP,H.YEM,0.92
T.TRY,T.YORT,0.90
R.NAN,R.NAUNG,0.94
P.MOEUN,P.MOEL,0.91
K.HENG,K.CHRENG,0.93
C.GREE,C.GREEFF,0.95
C.BORA,C.RAO,0.90
C.CHHEA,C.CHACH,0.91
V.HUOT,V.HOTH,0.92
S.NGOUN,C.SNGOUN,0.91
U.RITH,U.MITH,0.91
M.PEAK,M.PHEAK,0.97
C.BEN,C.NEB,0.95
S.CHEK,C.SHEK,0.94
C.DOEM,C.DOEB,0.93
C.NORL,C.NORM,0.93
C.SRENG,E.SRENG,0.90
C.YONG,C.NOY,0.90
C.CHEN,C.CHOMRAEN,0.92
M.LEANG,M.LEOUNG,0.92
V.EN,V.PREN,0.91
C.TROU,C.TRORP,0.91
C.EAR,C.ERM,0.91
C.SO,C.SROR,0.92
C.MET,C.MIT,0.91
C.CHHOEURNG,C.CHHOURN,0.96
C.KHUN,C.KHIEN,0.91
C.POV,C.PHNOV,0.93
Y.MA,Y.MATH,0.93
S.HO,S.HOW,0.96
C.THAK,C.THUK,0.93
C.BORA,C.BOROM,0.91
U.TITH,U.TIT,0.97
C.ET,C.ET,1.00
C.KAO,C.KIA,0.91
C.SARIK,C.SARIN,0.94
C.SENG,C.SDOEUNG,0.92
C.PHAT,C.POAT,0.92
C.SET,C.SER,0.92
C.CHOEUN,C.CHOUB,0.92
C.TAB,C.TOB,0.91
C.BON,C.BAO,0.91
C.CHHORN,C.CHRORN,0.92
C.NORL,C.MORL,0.91
C.RUN,C.RUON,0.97
C.ET,C.SIET,0.91
C.THY,C.THOEUY,0.93
C.PIN,C.NHIP,0.90
C.SIM,C.SEIM,0.96
C.HOUL,C.UL,0.91
C.ROEUN,C.ROEUY,0.94
C.IV,C.PIEV,0.91
C.HUTH,C.BHUT,0.91
C.PHOY,C.PHEY,0.93
C.VANN,C.SOVANN,0.93
S.CHANG,S.CHANRY,0.92
C.EAR,C.REAM,0.90
C.THY,C.TEY,0.91
C.RATHA,C.ROATH,0.93
C.SARIK,C.SAMRIT,0.92
C.CHEN,C.CHOEK,0.91
C.SARET,C.SAUT,0.91
I.CHANTHA,IM CHANTHA,0.91
C.CHIM,C.CHIL,0.93
C.HOR,C.HOEURB,0.93
C.CHHOEURNG,C.HOEURN,0.93
C.KAL,C.KREAL,0.93
C.I,C.IY,0.94
C.TE,C.TOEB,0.92
C.SOK,C.SOE,0.92
C.EN,C.IEN,0.95
C.POV,C.POAV Y,0.93
C.CHIM,C.CHIP,0.93
C.POEURN,C.KOEURN,0.93
K.SOENG,K.LOENG,0.92
C.NUON,C.NU,0.93
K.HENG,K.PHOEUNG,0.91
C.KKHIM,C.KKHAM,0.94
E.CHANG,E.CHAO,0.91
C.CHIM,C.CHAOM,0.91
B.MAO,B.MOT,0.91
C.MONY,C.MONNYROTH,0.91
R.CHAB,R.CHAV,0.93
Y.CHEA,Y.CHAY,0.93
C.HOU,C.HKOUV,0.93
T.CHAO,T.CHEAM,0.91
C.VIREAK,C.VERAK,0.94
P.KCHAO,P.KCHAO,1.00
M.CHAN,M.CHEAN,0.97
C.SAMEY,C.SAMITE,0.92
C.SUN,C.SOMOUN,0.91
P.CHEA,P.CHEL,0.93
C.PHAT,C.PA,0.92
C.LEAP,C.PEL,0.90
KEOCHENDA,D.KEOCHENDA,0.94
O.YIN,O.YIB,0.92
D.CHHITH,N.CHHITH,0.92
C.MAK,C.KLAM,0.90
G.TANG,G.WANG,0.91
P.CHEA,P.CHE,0.97
C.BON,C.BOENG,0.94
H.NUON,H.NAUN,0.92
S.KY,S.KYMAB,0.91
C.MOEURTH,C.MOEURTH,1.00
C.MENG,C.MIEN,0.92
H.SOTHEAR,H.SOTCHAI,0.91
C.CHHEA,C.CHHUET,0.92
P.CHAN,P.CHHAINA,0.93
C.CHHEA,C.CHHAI,0.94
C.SOK,C.SDOK,0.96
C.CHHEA,C.CHHAIM,0.92
C.NIN,C.NIN,1.00
C.SAMEY,C.SA EM,0.91
C.SENG,C.SEIN,0.93
K.HOEUNG,K.HEU,0.91
C.NONG,C.NGONG,0.93
C.VANN,C.VANNAK,0.95
R.YOUSOS,A.YOUSOS,0.92
C.IER,C.IEP,0.92
M.KIN,M.KAING,0.93
C.SOVANN,C.SOVANNTEY,0.95
M.LI,M.LING,0.93
C.KOL,C.LORK,0.90
C.CHHEA,C.CHHAV,0.94
C.CHHAY,C.CHHUOY,0.92
C.CHEN,C.CHEUV,0.91
B.CHHUN,B.CHHUOY,0.92
C.CHOEUN,C.CHUO,0.92
C.CHHOEURNG,C.CHHOENG,0.96
K.SOENG,K.SONGTY,0.92
O.CHHON,O.CHHEANN,0.90
P.CHEA,P.CHHE,0.93
C.CHHOEURNG,C.CHHUONG,0.94
C.KHOEM,C.KHOEUT,0.92
C.LANH,C.LOAN,0.92
L.CHHI,L.CHHIV,0.97
C.KHOUNG,C.KHONN,0.92
B.CHHUN,B.CHHOEUR,0.90
C.CHHOEURNG,C.CHHOUK,0.90
H.CHHOEUN,H.CHHON,0.96
C.VIN,C.VINH,0.97
C.NORL,C.NOAR,0.93
C.DOEM,C.DOEUK,0.91
C.SUN,C.SOURNG,0.91
C.CHHOEURNG,C.OEURNG,0.93
C.SIHUI,C.SINH,0.91
K.CHHUON,K.CHHOU,0.95
S.CHHORN,S.CHHOEURT,0.92
L.CHHI,L.CHHOY,0.91
C.THENG,C.THAEUN,0.92
K.SAMET,K.SAMRIT,0.92
T.SOEURN,T.SOEURNSAYORN,0.91
K.CHAK,K.CHIEK,0.91
R.CHIEV,T.CHIEV,0.90
S.CHIV,S.CHIL,0.93
C.KON,C.NHOK,0.90
A.CHHON,A.CHIN,0.91
C.SARIN,C.SARANG,0.92
S.PHALL,S.PHALL,1.00
T.CHENG,T.CHHING,0.92
T.SOR,T.LORS,0.90
P.NEAK,P.NHEK,0.92
C.MONY,C.SAMONY,0.93
Y.YOEURNG,Y.EUNG,0.91
C.THENG,C.TIEANG,0.91
V.OUL,V.UL,0.95
V.CHHOEUNG,V.CHOEUM,0.92
P.CHORK,P.CHOK,0.97
S.KHUN,S.KHUOY,0.91
M.CHUON,M.CHOM,0.91
R.SEREY,C.SEREY,0.90
C.THY,C.YITH,0.90
C.CHHOEURNG,C.CHON,0.91
D.CHHORN,D.CHON,0.95
C.BON,C.BOV,0.92
H.CHENG,H.CHONG,0.94
M.CHUON,M.CHOUR,0.91
S.CHHORN,S.CHOURN,0.95
V.CHUONG,V.CHOURN,0.92
C.CHOM,C.CHOY,0.93
T.CHAO,T.CHOY,0.93
V.THOY,V.CHOY,0.91
L.CHAN,L.CHRAY,0.91
C.NUON,C.NGUN,0.92
S.CHOY,S.CHREY,0.91
C.MOEURT,C.MOUSSET,0.90
V.CHUONG,V.CHRUN,0.92
S.CHUM,S.CHUK,0.93
C.PHALIZA,C.PHI,0.91
C.VEASNA,C.VEANG,0.92
C.EK,C.PEIK,0.91
S.CHOY,S.CHUO,0.93
T.VIN,T.SVIN,0.96
V.SOPHEAP,V.SOCHEA,0.93
K.CHHUON,K.CHON,0.95
J.LY,J.LAY,0.95
E.IN,E.IAN,0.95
Y.PANHA,Y.PA,0.91
N.OURN,N.TOUN,0.91
R.BORA,R.BORIN,0.91
S.EUNG,S.TROEUNG,0.91
K.CHHUON,K.CHOEUN,0.92
K.CHEAN,K.CHHERN,0.92
V.ORK,V.ORM,0.92
V.ORK,V.ORL,0.92
M.CHAN,M.CHANTHY,0.93
C.MON,C.MOY,0.92
T.SEAN,T.SEAP,0.93
A.SAM,A.SAEM,0.97
C.HAK,C.KHA,0.95
D.THONG,D.THOU,0.91
H.ODOM,H.SOOM,0.91
L.YOU,L.BUOY,0.90
P.PAV,P.PEV,0.91
S.THEARITH,R.THEARITH,0.93
S.CHHOM,S.CHHOEU,0.92
S.CHOY,S.HORY,0.91
S.KHEN,S.KHEK,0.93
S.SOKHEA,S.SEYHAK,0.91
S.THOEUN,S.THOUR,0.92
V.HUOT,V.NUOT,0.91
N.MARADY,N.MARY,0.95
V.CHEA,V.HEAV,0.91
V.J,V.JAN,0.91
1,1,1.00
C.KIM,C.KIT,0.92
K.YON,K.NORY,0.90
X.HOU,X.ZHOU,0.96
T.KING,T.KIEN,0.93
D.CHANN,D.CHAB,0.91
D.NORN,D.NORG,0.93
A.SAN,A.SA,0.96
D.KEAV,D.KEA,0.97
O.CHOR,O.HORN,0.91
H.PHANA,H.PHAT,0.91
M.HAING,M.HAIY,0.91
P.PHEA,P.PHAK,0.93
R.MET,R.MAT,0.91
H.SOU,H.SROEUN,0.91
R.LONG,R.BLONG,0.96
K.YIN,K.YINH,0.97
L.ZHOU,L.HUO,0.90
N.HORN,N.HUOR,0.92
T.MENGKEA,L.MENGKEA,0.93
P.CHHIN,C.PHINH,0.90
M.LAB,M.LABALAN,0.91
L.LEY,L.EY,0.95
C.NETH,C.NETH BOR,0.92
C.LANH,C.LATH,0.93
V.UN,V.JUN,0.95
D.KHUN,D.KHUY,0.93
D.RITH,D.NITH,0.91
D.LEANG,D.LOENG,0.93
D.CHHITH,D.CHHAT,0.92
D.SEONG,D.SUONG,0.93
D.HEANG,D.YEANG,0.92
A.TOURN,A.TO,0.91
D.DEAN,D.DANA,0.92
V.DAIM,V.DAM,0.97
L.DOM,L.DAM,0.91
H.WEE,H.W,0.91
D.RONG,D.LORNG,0.92
D.HOUT,D.HOUR,0.93
D.BUN,D.SOBUN,0.92
D.THAV,D.THAT,0.93
D.PHEANG,D.PHROEUNG,0.92
D.PHON,D.PHOL,0.93
S.HAN,S.DANH,0.90
D.TEP,D.TRE,0.91
K.MANITH,K.DANITH,0.93
C.RIN,C.RIEN,0.97
D.THE,D.KETH,0.90
D.THONG,D.THORNG,0.97
D.TAL,D.TIL,0.91
PHUONG,PHUONG DARA,0.91
D.SRUN,D.RUS,0.90
D.MARA,D.DARA,0.91
N.OR,N.BORA,0.91
S.RON,S.ROP,0.92
W.LIU,W.LAU,0.91
D.RONGROEUNG,D.RONGROEUNG,1.00
S.SO,S.SOYEN,0.91
D.SEA,D.SEA,1.00
D.NGIEP,D.NGIN,0.91
R.PHAL,R.PEAL,0.92
D.PON,D.POS,0.92
D.DORN,D.DOUN,0.93
B.MEACH,D.MEACH,0.90
D.IM,D.NIM,0.95
D.LY,D.LOUY,0.92
D.HOUT,D.HUTH,0.92
D.LIM,D.LI,0.96
S.CHHENG,S.CHHEANTHAING,0.91
S.PHARMACIE,S.PHARIN,0.90
K.CHAMROEUN,K.CHAMROUEN,0.98
N.ROEUN,N.REUN,0.97
T.TOUCH,T.TOEU,0.91
D.PHAT,D.PATH,0.96
B.KROUCH,B.KROHO,0.92
B.SAK,B.SAKA,0.97
B.HENG,B.THEANG,0.93
C.CHHORN,C.CHORK,0.92
C.YONG,C.YOURN,0.91
D.EK,D.HIEK,0.91
D.KHIM,D.KHHIM,0.97
D.THONG,D.THO,0.94
S.TREANG,D.TREANG,0.92
F.SUPER,F.SEUR,0.93
J.SEANG,J.SEAN,0.97
M.MONY,M.MOLY,0.93
M.EK,M.NGEK,0.91
M.SUM,M.SUT,0.92
P.PHEA,P.PHAM,0.93
R.BAN,R.BON,0.91
R.CHEA,R.CHHEL,0.91
R.MEN,R.MEOUN,0.94
R.SIM,R.SIMSERY,0.91
S.HIN,S.INH,0.95
S.PHOENG,S.PRENG,0.91
S.SO,S.SEOM,0.92
U.DIMK,U.DIM,0.97
Z.SNA,Z.SEA,0.91
D.EM,D.DEM,0.95
L.DOEURN,L.DEN,0.91
O.OU,O.MOUL,0.91
Y.SAR,Y.SRAS,0.91
E.KIN,E.KIIANOV,0.91
K.SORT,K.PORT,0.91
D.AI,A.DI,0.92
D.DIEB,D.DIEB,1.00
D.HEANG,D.AENG,0.92
D.HOT,D.KHLOT,0.92
D.CHHORN,D.CHOUR,0.92
D.PEN,P.DEN,0.93
T.RITH,T.DITH,0.91
K.PANHA,K.PAN,0.94
D.MOK,M.DOK,0.93
D.SOTH,D.ROTH,0.91
K.DIM,K.DOM,0.91
S.SETHINA,S.STEPHANIE,0.91
T.UN,T.U,0.94
S.ORN,S.DORNG,0.92
D.UONG,U.DONG,0.94
D.HEANG,D.KHLEANG,0.94
P.OUK,P.DOUK,0.96
D.CHANN,D.CHAT,0.91
D.SANN,D.BANN,0.91
C.DE,C.DEP,0.96
M.VANN,M.RANN,0.91
V.ORK,V.O,0.91
C.CHHOEURNG,C.CHHERM,0.90
L.RATANAK,L.VATANAKK,0.92
R.MEAN,R.MEAK,0.93
S.SOUN,S.SOKHOEUN,0.92
T.CHAO,T.NHAO,0.91
W.SOKRY,W.SOK,0.94
D.SING,D.SIDEN,0.91
Z.ZHOU,Z.ZHOU,1.00
B.HENG,B.PHOEUNG,0.91
D.OUK,D.DOEUK,0.92
D.ROM,D.SORM,0.90
R.CHEA,R.CHEUN,0.91
S.SO,S.SOUY,0.93
D.CHHENG,D.CHHIENG,0.98
D.AI,D.MAI,0.95
D.KIMLANG,D.KHLAING,0.92
D.VON,D.VONLY,0.94
N.NAY,N.DYNA,0.90
L.SOK,L.SUO,0.91
C.LO,C.LOV,0.96
G.YA,G.YUAN,0.92
E.CHOR,E.CHROEU,0.92
P.PRAK,P.PREAP,0.91
L.EK,L.EARK,0.92
S.IM,S.VIM,0.95
X.PHA,X.PAN,0.91
S.PECH,S.EH,0.91
E.ROUY,E.RO,0.93
J.YEO,J.YOO,0.91
V.MIECH,V.MRECH,0.93
L.THIM,L.THIEM,0.97
E.EM,E.LOEM,0.91
B.PHEARON,B.PHEUN,0.90
S.E,S.ELL,0.91
E.SI,S.EI,0.92
E.TANG,E.YANG,0.91
S.VAT,S.VATT,0.97
S.PHALLY,K.PHALLY,0.92
C.SENG,C.SUYKHENG,0.91
E.SI,E.SIN,0.96
N.SO,N.SOAN,0.93
S.CHHOENG,A.CHHOENG,0.93
D.CHHENG,D.CHRENG,0.95
R.THA,R.THAING,0.93
T.MANY,T.MAUNG,0.91
J.SHEN,J.EN,0.91
H.SOEU,H.EOU,0.90
E.NAT,E.NUT,0.91
C.CHEV,C.EV,0.91
S.KHUN,S.KOUN,0.92
M.LI,M.LIV,0.96
S.MAN,S.MANJEET,0.91
S.MOEUN,U.MOEUN,0.90
D.SUT,D.SAVUTH,0.91
S.SAN,S.SAM AN,0.93
M.LEB,M.LEE,0.92
K.NAY,K.NUY,0.91
G.LAO,G.L,0.91
C.TAB,C.TEB,0.91
L.PHOUN,L.POUN,0.97
F.,F.K,0.91
A.GURUNG,B.GURUNG,0.92
H.KOEM,H.KHEM,0.92
K.SORN,K.RON,0.90
R.CHEA,R.CHEEN,0.91
S.NOURN,S.NHEMSOEURN,0.90
S.TET,T.SET,0.93
M.OTSUKA,Y.OTSUKA,0.92
M.CHUON,M.CHHOUN,0.95
C.PO,C.PHOL,0.92
L.METH,L.MECH,0.93
M.MIEN,M.IE,0.91
C.NA,C.NGAB,0.92
C.SUN,C.SOMUN,0.93
D.ROM,D.PROHM,0.92
D.SOK,D.SOS,0.92
O.SIENG,O.SIENG,1.00
R.LA,R.LEAV,0.92
V.DUN,V.DAN,0.91
B.THEARB,B.TAB,0.91
S.KEN,S.NOEK,0.90
N.LONG,N.LO,0.93
F.THE,F.TEK,0.91
A.SORN,A.SOUR,0.93
K.KHIN,K.KHITH,0.91
C.VOTH,C.TOV,0.90
S.TOUCH,G.TOUCH,0.90
P.OEURN,P.KOEURN,0.97
S.YOUN,S.YOEUR,0.91
R.PHAL,R.PA,0.92
H.YEK,H.KHEY,0.90
B.NOR,B.DORN,0.90
M.HY,M.KHY,0.95
R.LY,R.PHLY,0.91
B.SOEM,B.SORM,0.93
B.NGOUV,B.NGAUV,0.94
P.SAY,P.YISA,0.90
S.HEANG,G.HEANG,0.90
R.SIN,R.SRIN,0.96
